"location_id","region","locationPeriod_id","admin_level"
"24890","CT-World::AFR::COD::Orientale::Rungu Health District","14922","admin2"
"24891","CT-World::AFR::COD::Orientale::Rwampara Health District","14637","admin2"
"24892","CT-World::AFR::COD::Orientale::Tchomia Health District","14638","admin2"
"24893","CT-World::AFR::COD::Orientale::Titule Health District","14923","admin2"
"24894","CT-World::AFR::COD::Orientale::Tshopo Health District","14639","admin2"
"24895","CT-World::AFR::COD::Orientale::Ubundu Health District","14924","admin2"
"24897","CT-World::AFR::COD::Orientale::Viadana Health District","14925","admin2"
"24898","CT-World::AFR::COD::Orientale::Wamba Health District","14926","admin2"
"249","CT-World::AFR::MLI::ML-3::Yanfolila::Filamana","498","admin3"
"2490","CT-World::AFR::TGO::Centrale","5417","admin1"
"24900","CT-World::AFR::COD::Orientale::Wanierukula Health District","14927","admin2"
"24901","CT-World::AFR::COD::Orientale::Watsa Health District","14928","admin2"
"24902","CT-World::AFR::COD::Orientale::Yabaondo Health District","14929","admin2"
"24903","CT-World::AFR::COD::Orientale::Yahisuli Health District","14640","admin2"
"24904","CT-World::AFR::COD::Orientale::Yahuma Health District","14641","admin2"
"24905","CT-World::AFR::COD::Orientale::Yakusu Health District","14642","admin2"
"24906","CT-World::AFR::COD::Orientale::Yaleko Health District","14643","admin2"
"24907","CT-World::AFR::COD::Orientale::Yalimbongo Health District","14644","admin2"
"24908","CT-World::AFR::COD::Sankuru","14998","admin1"
"24909","CT-World::AFR::COD::Sankuru::Bena Dibele Health District","14645","admin2"
"2491","CT-World::AFR::TGO::Centrale::Tchaoudjo","9157","admin2"
"24910","CT-World::AFR::COD::Sankuru::Dikungu Health District","14646","admin2"
"24912","CT-World::AFR::COD::Sankuru::Djalo Ndjeka Health District","14648","admin2"
"24913","CT-World::AFR::COD::Sankuru::Katako Kombe Health District","14649","admin2"
"24914","CT-World::AFR::COD::Sankuru::Kole Health District","14647","admin2"
"24915","CT-World::AFR::COD::Sankuru::Lodja Health District","14650","admin2"
"24916","CT-World::AFR::COD::Sankuru::Lomela Health District","14651","admin2"
"24917","CT-World::AFR::COD::Sankuru::Lusambo Health District","14652","admin2"
"24918","CT-World::AFR::COD::Sankuru::Minga Health District","14653","admin2"
"24919","CT-World::AFR::COD::Sankuru::Omendjadi Health District","14654","admin2"
"24921","CT-World::AFR::COD::Sankuru::Ototo Health District","14655","admin2"
"24922","CT-World::AFR::COD::Sankuru::Pania Mutombo Health District","14656","admin2"
"24923","CT-World::AFR::COD::Sankuru::Tshudi Loto Health District","14657","admin2"
"24924","CT-World::AFR::COD::Sankuru::Tshumbe Health District","14658","admin2"
"24925","CT-World::AFR::COD::Sankuru::Vanga Kete Health District","14659","admin2"
"24926","CT-World::AFR::COD::Sud-Kivu::Bunyakiri Health District","14988","admin2"
"24927","CT-World::AFR::COD::Sud-Kivu::Fizi Health District","14989","admin2"
"24928","CT-World::AFR::COD::Sud-Kivu::Hauts Plateaux Health District","14661","admin2"
"24929","CT-World::AFR::COD::Sud-Kivu::Ibanda Health District","14662","admin2"
"2493","CT-World::EMR::YEM::Lahij::AlMilah","6526","admin2"
"24930","CT-World::AFR::COD::Sud-Kivu::Idjwi Health District","14663","admin2"
"24931","CT-World::AFR::COD::Sud-Kivu::Itombwe Health District","14664","admin2"
"24932","CT-World::AFR::COD::Sud-Kivu::Kabare Health District","14665","admin2"
"24933","CT-World::AFR::COD::Sud-Kivu::Kadutu Health District","14666","admin2"
"24934","CT-World::AFR::COD::Sud-Kivu::Kalehe Health District","14667","admin2"
"24935","CT-World::AFR::COD::Sud-Kivu::Kalole Health District","14668","admin2"
"24936","CT-World::AFR::COD::Sud-Kivu::Kalonge Health District","14669","admin2"
"24937","CT-World::AFR::COD::Sud-Kivu::Kamituga Health District","14670","admin2"
"24938","CT-World::AFR::COD::Sud-Kivu::Kaniola Health District","14671","admin2"
"24939","CT-World::AFR::COD::Sud-Kivu::Katana Health District","14672","admin2"
"2494","CT-World::EUR::UZB","6390","admin0"
"24940","CT-World::AFR::COD::Sud-Kivu::Kaziba Health District","14673","admin2"
"24941","CT-World::AFR::COD::Sud-Kivu::Kitutu Health District","14675","admin2"
"24942","CT-World::AFR::COD::Sud-Kivu::Lemera Health District","14676","admin2"
"24944","CT-World::AFR::COD::Sud-Kivu::Lulingu Health District","14677","admin2"
"24945","CT-World::AFR::COD::Sud-Kivu::Minembwe Health District","14678","admin2"
"24946","CT-World::AFR::COD::Sud-Kivu::Minova Health District","14679","admin2"
"24947","CT-World::AFR::COD::Sud-Kivu::Miti Murhesa Health District","14680","admin2"
"24948","CT-World::AFR::COD::Sud-Kivu::Mubumbano Health District","14681","admin2"
"24949","CT-World::AFR::COD::Sud-Kivu::Mulungu Health District","14977","admin2"
"2495","CT-World::AFR::BDI::BI-GI::Mutaho::Gerangabo","10955","admin3"
"24950","CT-World::AFR::COD::Sud-Kivu::Mwana Health District","14682","admin2"
"24951","CT-World::AFR::COD::Sud-Kivu::Mwenga Health District","14683","admin2"
"24952","CT-World::AFR::COD::Sud-Kivu::Nundu Health District","14684","admin2"
"24953","CT-World::AFR::COD::Sud-Kivu::Nyangezi Health District","14685","admin2"
"24954","CT-World::AFR::COD::Sud-Kivu::Nyantende Health District","14686","admin2"
"24955","CT-World::AFR::COD::Sud-Kivu::Ruzizi Health District","14687","admin2"
"24957","CT-World::AFR::COD::Sud-Kivu::Shabunda Health District","14978","admin2"
"24958","CT-World::AFR::COD::Sud-Kivu::Uvira Health District","14688","admin2"
"24959","CT-World::AFR::COD::Sud-Kivu::Walungu Health District","14689","admin2"
"2496","CT-World::AFR::SEN::Kolda::Sedhiou","6137","admin2"
"24960","CT-World::AFR::COD::Sud-Ubangi","14999","admin1"
"24969","CT-World::AFR::COD::Sud-Ubangi::Budjala Health District","14690","admin2"
"2497","CT-World::AFR::SEN::Kolda::Sedhiou::Diende","2145","admin3"
"24970","CT-World::AFR::COD::Sud-Ubangi::Bulu Health District","14231","admin2"
"24972","CT-World::AFR::COD::Sud-Ubangi::Gemena Health District","14241","admin2"
"24974","CT-World::AFR::COD::Sud-Ubangi::Libenge Health District","14691","admin2"
"24975","CT-World::AFR::COD::Sud-Ubangi::Mawuya Health District","14255","admin2"
"24976","CT-World::AFR::COD::Sud-Ubangi::Mbaya Health District","14258","admin2"
"24977","CT-World::AFR::COD::Sud-Ubangi::Ndage Health District","14262","admin2"
"2498","CT-World::AFR::GHA::GH-UE","986","admin1"
"24980","CT-World::AFR::COD::Tanganyika::Ankoro Health District","14693","admin2"
"24981","CT-World::AFR::COD::Tanganyika::Kalemie Health District","14980","admin2"
"24982","CT-World::AFR::COD::Tanganyika::Kansimba Health District","14695","admin2"
"24983","CT-World::AFR::COD::Tanganyika::Kiyambi Health District","14696","admin2"
"24984","CT-World::AFR::COD::Tanganyika::Kongolo Health District","14697","admin2"
"24985","CT-World::AFR::COD::Tanganyika::Manono Health District","14698","admin2"
"24988","CT-World::AFR::COD::Tanganyika::Moba Health District","14699","admin2"
"24989","CT-World::AFR::COD::Tanganyika::Nyemba Health District","14700","admin2"
"2499","CT-World::AFR::GHA::GH-UE::BawkuMunicipal","5669","admin2"
"24990","CT-World::AFR::COD::Tanganyika::Nyunzu Health District","14701","admin2"
"24995","CT-World::AFR::COD::Tshopo::Basali Health District","14704","admin2"
"24996","CT-World::AFR::COD::Tshopo::Basoko Health District","14705","admin2"
"24998","CT-World::AFR::COD::Tshopo::Isangi Health District","14706","admin2"
"24999","CT-World::AFR::COD::Tshopo::Kabondo Health District","14707","admin2"
"25","CT-World::EMR::SOM::SO-BK::RabDhuure","5396","admin2"
"25000","CT-World::AFR::COD::Tshopo::Lowa Health District","14708","admin2"
"25001","CT-World::AFR::COD::Tshopo::Lubunga Health District","14709","admin2"
"25002","CT-World::AFR::COD::Tshopo::Makiso Kisangani Health District","14990","admin2"
"25003","CT-World::AFR::COD::Tshopo::Mangobo Health District","14710","admin2"
"25004","CT-World::AFR::COD::Tshopo::Opala Health District","14711","admin2"
"25005","CT-World::AFR::COD::Tshopo::Opienge Health District","14712","admin2"
"25006","CT-World::AFR::COD::Tshopo::Tshopo Health District","14713","admin2"
"25007","CT-World::AFR::COD::Tshopo::Wanierukula Health District","14715","admin2"
"25008","CT-World::AFR::COD::Tshopo::Yabaondo Health District","14716","admin2"
"25009","CT-World::AFR::COD::Tshopo::Yahisuli Health District","14717","admin2"
"2501","CT-World::AFR::COD::Orientale::Isangi","10779","admin2"
"25010","CT-World::AFR::COD::Tshopo::Yahuma Health District","14718","admin2"
"25011","CT-World::AFR::COD::Tshopo::Yakusu Health District","14719","admin2"
"25012","CT-World::AFR::COD::Tshopo::Yaleko Health District","14720","admin2"
"25013","CT-World::AFR::COD::Tshopo::Yalimbongo Health District","14721","admin2"
"25014","CT-World::AFR::COD::Tshuapa::Befale Health District","14722","admin2"
"25015","CT-World::AFR::COD::Tshuapa::Boende Health District","14220","admin2"
"25017","CT-World::AFR::COD::Tshuapa::Djolu Health District","14238","admin2"
"25018","CT-World::AFR::COD::Tshuapa::Ikela Health District","14243","admin2"
"25021","CT-World::AFR::COD::Tshuapa::Monkoto Health District","14260","admin2"
"25022","CT-World::AFR::COD::Tshuapa::Wema Health District","14268","admin2"
"25026","CT-World::AFR::COD::Kinshasa::Selembao Health District","14468","admin2"
"25027","CT-World::AFR::COD::Kongo Central::Boko Kivulu Health District","14471","admin2"
"25028","CT-World::AFR::COD::Kongo Central::Boma Bungu Health District","14472","admin2"
"25029","CT-World::AFR::COD::Kasai::Kanzala Health District","14337","admin2"
"2503","CT-World::SEAR::BGD::BD-H::BD-57::NAKLA","14132","admin3"
"25031","CT-World::AFR::COD::Katanga::Kamalondo Health District","14365","admin2"
"25032","CT-World::AFR::COD::Katanga::Songa Health District","14409","admin2"
"25033","CT-World::AFR::COD::Kongo Central::Kimpese Health District","14479","admin2"
"25034","CT-World::AFR::COD::Kongo Central::Kimvula Health District","14958","admin2"
"25035","CT-World::AFR::COD::Kongo Central::Kinkonzi Health District","14959","admin2"
"25036","CT-World::AFR::COD::Kwilu::Moanza Health District","14504","admin2"
"25037","CT-World::AFR::COD::Kwilu::Mokala Health District","14505","admin2"
"2504","CT-World::EMR::AFG::AF-FRA::ShibKoh","11350","admin2"
"25046","CT-World::AFR::COD::Orientale::Aba Health District","14930","admin2"
"25048","CT-World::AFR::COD::Sankuru::Wembo Nyama Health District","14660","admin2"
"2505","CT-World::AFR::MLI::ML-2::Nara::Nara::Nara","5774","admin4"
"25051","CT-World::AFR::COD::Sud-Kivu::Kimbi Lulenge Health District","14674","admin2"
"25052","CT-World::AFR::COD::Tanganyika::Kabalo Health District","14694","admin2"
"25054","CT-World::AFR::COD::Kongo Central::Lukula Health District","14484","admin2"
"25055","CT-World::AFR::COD::Tshuapa::Bosanga Health District","17228","admin2"
"25056","CT-World::AFR::COD::Tshopo::Ubundu Health District","14714","admin2"
"25057","CT-World::AFR::COD::Nord-Kivu::Katoyi Health District","14582","admin2"
"2507","CT-World::AFR::MLI::ML-1::Kita::Sefeto","9044","admin3"
"2508","CT-World::AFR::MLI::ML-1::Kita::Sefeto::Guemoukouraba","828","admin4"
"25094","CT-World::AFR::COD::Orientale::Adia Health District","14931","admin2"
"25095","CT-World::AFR::COD::Equateur::Befale Health District","14796","admin2"
"25096","CT-World::AFR::COD::Sud-Kivu::Bagira Health District","14979","admin2"
"25098","CT-World::AFR::COD::Sud-Kivu::Bagira Health District::Burhiba","15029","admin3"
"251","CT-World::EMR::AFG::AF-FRA::AnarDara","8027","admin2"
"2510","CT-World::EMR::YEM::Hajjah::Kushar","1964","admin2"
"25101","CT-World::AFR::COD::Bandundu::Bandja Health District","14766","admin2"
"25102","CT-World::AFR::COD::Equateur::Bolonge Health District","14798","admin2"
"25104","CT-World::AFR::COD::Equateur::Bosanga Health District","14800","admin2"
"2511","CT-World::AFR::ETH::ET-SN::Konso","9706","admin2"
"2512","CT-World::AFR::ETH::ET-SN::Konso::Konso","5949","admin3"
"25123","CT-World::AFR::COD::Kasai-Occidental::Bunkonde Health District","14885","admin2"
"25124","CT-World::AFR::COD::Katanga::Butumba Health District::Balongo","15009","admin3"
"25128","CT-World::AFR::COD::Katanga::Butumba Health District::Kapondo","15010","admin3"
"25130","CT-World::AFR::COD::Katanga::Butumba Health District::Kilumbe","15011","admin3"
"25138","CT-World::AFR::COD::Sud-Kivu::Fizi Health District::Baraka","15030","admin3"
"2514","CT-World::AFR::AGO::Cuanza Norte","4585","admin1"
"25148","CT-World::AFR::COD::Sud-Kivu::Fizi Health District::Katanga","15031","admin3"
"2515","CT-World::AFR::AGO::Cuanza Norte::Cazengo","998","admin2"
"25156","CT-World::AFR::COD::Sud-Kivu::Fizi Health District::Mshimbakye","15032","admin3"
"25158","CT-World::AFR::COD::Sud-Kivu::Fizi Health District::Mwangaza","15033","admin3"
"2516","CT-World::EMR::AFG::AF-BDS::Warduj","9001","admin2"
"25165","CT-World::AFR::COD::Sud-Kivu::Fizi Health District::Sebele","15034","admin3"
"25171","CT-World::AFR::COD::Nord-Kivu::Goma Health District::Buhimba","15025","admin3"
"25175","CT-World::AFR::COD::Nord-Kivu::Goma Health District::Heal Africa","15026","admin3"
"2518","CT-World::AFR::ETH::ET-SN::KembataTembaro::Anigacha","6289","admin3"
"25182","CT-World::AFR::COD::Sud-Kivu::Ibanda Health District::Gihamba","15035","admin3"
"25185","CT-World::AFR::COD::Sud-Kivu::Ibanda Health District::Panzi","15036","admin3"
"25186","CT-World::AFR::COD::Sud-Kivu::Kadutu Health District::8e CEPAC Buholo II","15037","admin3"
"25188","CT-World::AFR::COD::Sud-Kivu::Kadutu Health District::Cimpunda","15038","admin3"
"25191","CT-World::AFR::COD::Sud-Kivu::Kadutu Health District::Maria","15039","admin3"
"25194","CT-World::AFR::COD::Katanga::Kalemie Health District::Bwana Kutcha","15012","admin3"
"25195","CT-World::AFR::COD::Katanga::Kalemie Health District::Clinique","15013","admin3"
"252","CT-World::EMR::SOM::SO-HI","9373","admin1"
"2520","CT-World::AFR::ETH::ET-OR::Jimma::LimuSeka","1023","admin3"
"25200","CT-World::AFR::COD::Katanga::Kalemie Health District::Kataki","15014","admin3"
"2521","CT-World::AFR::BDI::BI-KY::Muruta::Karuntinya","4388","admin3"
"25213","CT-World::AFR::COD::Katanga::Kalemie Health District::Mpemba","15015","admin3"
"25217","CT-World::AFR::COD::Katanga::Kalemie Health District::Mutakuya","15016","admin3"
"25219","CT-World::AFR::COD::Katanga::Kalemie Health District::Tembwe","15017","admin3"
"25227","CT-World::AFR::COD::Katanga::Kansimba Health District::Mpala","15008","admin3"
"2523","CT-World::AFR::GHA::GH-EP::BirimSouth","9028","admin2"
"25233","CT-World::AFR::COD::Katanga::Kapemba Health District","15024","admin2"
"25242","CT-World::AFR::COD::Nord-Kivu::Karisimbi Health District::Katoyi","15028","admin3"
"25248","CT-World::AFR::COD::Nord-Kivu::Karisimbi Health District::Majengo","15027","admin3"
"25249","CT-World::AFR::COD::Bandundu::Yangabosa Health District","14767","admin2"
"2525","CT-World::AFR::MLI::ML-3::Yanfolila::Kangare::Baya","3216","admin4"
"25250","CT-World::AFR::COD::Sud-Kivu::Uvira Health District::Tanganyika","15040","admin3"
"25251","CT-World::AFR::COD::Sud-Kivu::Uvira Health District::St Paul","15041","admin3"
"25253","CT-World::AFR::COD::Sud-Kivu::Uvira Health District::Rombe I","15042","admin3"
"25255","CT-World::AFR::COD::Sud-Kivu::Uvira Health District::Mulongwe","15043","admin3"
"25256","CT-World::AFR::COD::Sud-Kivu::Uvira Health District::Mitumba","15044","admin3"
"25257","CT-World::AFR::COD::Sud-Kivu::Uvira Health District::Makobola","15045","admin3"
"25258","CT-World::AFR::COD::Sud-Kivu::Uvira Health District::Kiyaya","15046","admin3"
"2526","CT-World::AFR::COD::Equateur::Binga","9207","admin2"
"25261","CT-World::AFR::COD::Sud-Kivu::Uvira Health District::Kilomoni","15047","admin3"
"25263","CT-World::AFR::COD::Sud-Kivu::Uvira Health District::Kavimvira","15048","admin3"
"25266","CT-World::AFR::COD::Sud-Kivu::Uvira Health District::Kalundu Etat","15049","admin3"
"25267","CT-World::AFR::COD::Sud-Kivu::Uvira Health District::Kalundu Cepac","15050","admin3"
"25269","CT-World::AFR::COD::Sud-Kivu::Uvira Health District::Kabindula","15051","admin3"
"2527","CT-World::AFR::MLI::ML-4::Segou::Segou","551","admin3"
"25277","CT-World::AFR::COD::Katanga::Nyemba Health District::Undugu","15023","admin3"
"2528","CT-World::AFR::MLI::ML-4::Segou::Segou::Konodimini","6987","admin4"
"25284","CT-World::AFR::COD::Katanga::Kasimba Health District","14369","admin2"
"25287","CT-World::AFR::COD::Nord-Kivu::Kitoyi Health District","14976","admin2"
"25289","CT-World::AFR::COD::Equateur::Mankanza Health District","14253","admin2"
"2529","CT-World::AFR::CMR::South::Vallee-du-Ntem","12987","admin2"
"25295","CT-World::AFR::COD::Katanga::Nyemba Health District::Tabacongo","15022","admin3"
